# center point of this view with each line per frame and reference to reference cam (view_0)
x,y,z
0.010461545747902137,-0.3651253986989236,2.4054870729935134
0.013769845165859702,-0.3610621003291704,2.409674975941321
0.01695479093683685,-0.35829387029628873,2.412099723276586
0.020392853938672836,-0.3580740787974135,2.42047987891164
0.024429573860006295,-0.35925602729729694,2.428128192479758
0.029711091268091634,-0.3627487307835761,2.440539839881397
0.03494223361772199,-0.3681052226276499,2.45607803709344
0.040109365892950596,-0.3717548788881363,2.470211564256207
0.045101354201873806,-0.375791091421222,2.4850510601817506
0.04970334557725196,-0.37532167662269955,2.4934892310012535
0.05497005401098983,-0.3812536864540445,2.5044674878463034
0.059907313331648296,-0.3814703478296186,2.5137495944730923
0.06505343740928955,-0.38239360655746846,2.5211967258868606
0.07076717050873187,-0.3825089882328176,2.5326324624095435
0.07641569475611472,-0.38362947799262653,2.5419313411829303
0.08263876551634748,-0.38599843790336247,2.550875862236197
0.0885559986813814,-0.3890658437057994,2.5614072212896843
0.09391869107540293,-0.3922054921630761,2.566632847431055
0.0992663642536426,-0.39624435519369083,2.571543529060138
0.10451105787840355,-0.39916092117742713,2.575874844140775
0.10977845472179244,-0.40189537885396304,2.580446022381644
0.1154198993946489,-0.40343232037265936,2.586420858717675
0.12076639469799447,-0.40280019932175526,2.591282405951216
0.12713718747430683,-0.40423600253295927,2.599429041645767
0.1311557242594842,-0.404865959285458,2.6015765305825127
0.13475679064335266,-0.4075987702013167,2.604362323402234
0.13973239621645514,-0.4128563284804977,2.6107436438091804
0.14652283274456787,-0.41247006825273463,2.616010576864094
0.15274434119691713,-0.4115973081244588,2.6179530771869315
0.15981555224814772,-0.414278563893718,2.6211011639531074
0.16809984040364448,-0.41769959435322485,2.6243335312586566
0.17594669796714668,-0.41549710306126547,2.6315815508761276
0.18417100113677334,-0.40817364371000425,2.638868954448134
0.19117422964575867,-0.41092256809335714,2.6458119870446652
0.19822228660899027,-0.4083498051235005,2.651504828607892
0.20619026678011879,-0.4053434967391082,2.6590400297698826
0.21434803129947005,-0.4060032871616367,2.665139639830026
0.21999658821600204,-0.4094957212716923,2.666062933445657
0.22660295452761917,-0.4113269969107715,2.6676212270344477
0.2344798818193417,-0.4123328854139067,2.6712004200928274
0.24305945515849772,-0.4103186478542155,2.6747496019238683
0.25130630993012126,-0.40970676648056664,2.677654072445861
0.25744216794654384,-0.41035704799690825,2.6782308974624467
0.2631523752735614,-0.40963633854504183,2.678384198918368
0.2686634089040987,-0.4106987790814798,2.678229356691104
0.2735938010382699,-0.4101147746071829,2.6769131667155137
0.2794133511797288,-0.4106395334122456,2.676994210235417
0.2842426031808875,-0.410623845493743,2.675808907786508
0.2881628882991438,-0.41091043127391835,2.673034107743958
0.2919982859312265,-0.4116273357453117,2.670016194817636
