# center point of this view with each line per frame and reference to reference cam (view_0)
x,y,z
-0.038109716591161774,-0.42241834938602674,2.6929009627590093
-0.03221712000183696,-0.4246547982799188,2.6905207815529772
-0.026809456798766867,-0.42783693496902425,2.6876749504479935
-0.021189764951081713,-0.43039608783855526,2.684450826001679
-0.015763122325527817,-0.432603672501836,2.6831022989837843
-0.010270346195405733,-0.4334552154057846,2.6818198079008804
-0.0046673371669573305,-0.43415347662499976,2.681042490439262
0.0009927175462096094,-0.4334934808721161,2.680389122765543
0.006747995693246578,-0.4335943348126627,2.678840974940856
0.012583077464115966,-0.4302095176992171,2.676858085334334
0.0177622635162325,-0.43438942947554554,2.6731957075428765
0.022899899407611835,-0.4351478392554027,2.670627487617341
0.02819325836701228,-0.4344230104492949,2.6688249000944815
0.03334433339458395,-0.43312308858214243,2.6674347087157355
0.03846009481298651,-0.43190976050607394,2.66550433941852
0.04372959480229205,-0.4299254578441085,2.6637132195480064
0.048954766663258625,-0.4275093364641832,2.6627668990017606
0.054306770908352064,-0.42499825933042235,2.6608468834148553
0.05959959911361318,-0.4236499325412155,2.6585354816699898
0.06461023096071694,-0.42366189472468074,2.6565979332968945
0.0694108294751431,-0.4217034896678215,2.6540516377209613
0.07434142382501027,-0.42004271230186296,2.652413367502749
0.07904217187934781,-0.41902906467919887,2.6496507975902426
0.08408454940867713,-0.4188863064342719,2.6486762773558654
0.08854224441523786,-0.4165174444866738,2.645743748612225
0.0918690005722317,-0.4139906603815287,2.6415590227883703
0.09375850162899019,-0.42065179883002135,2.6354317879858327
0.09674581168498932,-0.4220940510142906,2.6306701881023855
0.09960272729191645,-0.42180736205002395,2.6263988365179265
0.10257690034022358,-0.4255620495367762,2.623033671271714
0.10735849659347822,-0.4289284689773039,2.620920400276141
0.11142240882732411,-0.43120464586750895,2.6166576219541122
0.11730627596287707,-0.4268513191787897,2.614351872386029
0.1223390466126631,-0.43145144858713774,2.6121172630357017
0.12821710671829867,-0.42998787428579494,2.6115727391945103
0.13314444546388743,-0.42674250160636445,2.6122804636973336
0.13836841624725638,-0.42317931835182976,2.6136276150125872
0.1414019513792067,-0.42115350741669133,2.612047555484085
0.14345053465166485,-0.4186981678423803,2.608648985395748
0.1473183026571192,-0.41561149143845594,2.609628625039929
0.15084059046499454,-0.4114982752558375,2.6104797421496135
0.1534022435490594,-0.4095947981041878,2.609180249019538
0.15543570220332298,-0.409258846171826,2.6060098803439713
0.15758318931661316,-0.4094948045820015,2.602930449722619
0.15914405876003357,-0.4090869991741021,2.599739401969881
0.16100880873011408,-0.4077453267620684,2.5970529715256414
0.16261003060237075,-0.4078274231704039,2.593960252744692
0.16458660148822024,-0.4053132495323957,2.592154954815864
0.16560130771748452,-0.4029140124768628,2.589097336569893
0.16549435553799402,-0.40182216243999175,2.5849881527685374
