# center point of this view with each line per frame and reference to reference cam (view_0)
x,y,z
0.09351546335067895,-0.3572491517789423,3.104432447674802
0.103179521709868,-0.35845029913461535,3.1041289621644874
0.11324717632609937,-0.35918546827325926,3.105974885075123
0.12338613711392798,-0.35968550457912785,3.107449252430324
0.1335533673432524,-0.3600914752530834,3.109915159814357
0.14388761876551148,-0.3599399304145817,3.112819247499462
0.15504097571831077,-0.3582298252266208,3.1176788742051045
0.16628157871703164,-0.35689877901991773,3.122724366157806
0.17722052934001842,-0.35601241090427926,3.1261636600920455
0.18791676627429632,-0.35430579362361664,3.128752457538445
0.1984714969918201,-0.35538515143441746,3.130299665163487
0.20895387239898472,-0.3556795008132711,3.132116799481458
0.21905178362438676,-0.3553561607366468,3.1328540809578542
0.2292814256760724,-0.3553798569818484,3.13382834291639
0.23934273952120516,-0.3554391185765087,3.133961088798017
0.24973456607531552,-0.3547549256336014,3.1352323364715304
0.26056838251427816,-0.353947586253507,3.137388317533326
0.27138632851911954,-0.35304006228275375,3.139040235745794
0.28262075603787723,-0.35216826804536056,3.141213968722114
0.2932006960922136,-0.35181193797388244,3.14264626281334
0.3039659577936778,-0.3511690324812302,3.1446635977129116
0.31509197748179957,-0.3498244723332147,3.1470106582295503
0.3258153026570529,-0.34895141839478283,3.148806167385226
0.33823575765379665,-0.34660242742622854,3.153012824242137
0.34918091382501654,-0.3450159460340955,3.1550408775248004
0.35876401611352726,-0.34426142379903246,3.155027703273682
0.3675365074273804,-0.3470288430944088,3.153120018085462
0.376931823885491,-0.3469042008017298,3.151796191556388
0.3866866752070033,-0.34655241334405945,3.151963155788408
0.39606792703881477,-0.34779385587758355,3.151950330370592
0.40759579264030776,-0.34814681914964796,3.155023188407737
0.4186504400497214,-0.3480294823846527,3.157434465241296
0.4306565252007353,-0.34609630941755826,3.1606093580133283
0.4429672486803936,-0.34567431276982485,3.163974691804877
0.4553434682151539,-0.34417304542519805,3.1678352192747172
0.46826784707294933,-0.34141545360124925,3.1732977649113576
0.48295520998809,-0.33739555201278515,3.180935484240851
0.4956867976694784,-0.3342755772350405,3.1864856208113634
0.508383498556439,-0.3313464296583522,3.1912449730879566
0.5217912371443079,-0.3284779082844028,3.1970056374573432
0.5346741872856288,-0.32561714654737717,3.202193670948003
0.5472862044435397,-0.32321053521390064,3.2063339246097997
0.5593941968231511,-0.32115452453977156,3.20976673159504
0.5717389983512073,-0.31886673830072376,3.213495719032794
0.5843829866204225,-0.317382821674943,3.217188784152895
0.5968061101189891,-0.31517312850217166,3.220468142584091
0.6091636953482247,-0.31400430398360496,3.2237542243978834
0.621911941813993,-0.31295618303579986,3.2274126952235114
0.6343308831369349,-0.31197160792789747,3.2309872934094157
0.6486797982702536,-0.3098264647638379,3.2369507361569267
